enwiki_page_id,skill_name,page_namespace,depth,enwiki_page_id_of_parent,page_namespace_of_parent
3244155,Intel_Inboard_386,0,3,1559587,14
16196429,Intel_P45,0,3,1559587,14
23605159,Intel_P55,0,3,1559587,14
33979901,Intel_P67,0,3,1559587,14
3280322,Inter-processor_interrupt,0,3,1559587,14
7940383,Interrupt_control_register,0,3,1559587,14
31692367,ISEPIC,0,3,1559587,14
4707556,Iskra_Delta_800,0,3,1559587,14
4707572,Iskra_Delta_Partner,0,3,1559587,14
4707595,Iskradata_1680,0,3,1559587,14
6422144,IT8212,0,3,1559587,14
7528100,Ithaca_Intersystems,0,3,1559587,14
4707665,Ivel_Ultra,0,3,1559587,14
4707673,Ivel_Z3,0,3,1559587,14
23256219,J–Machine,0,3,1559587,14
5077059,Jack_PC,0,3,1559587,14
4362299,JEIDA_memory_card,0,3,1559587,14
5256296,Jog_dial,0,3,1559587,14
55700394,Juku_E5101,0,3,1559587,14
2026388,Jupiter_project,0,3,1559587,14
67835347,JUWELS_(supercomputer),0,3,1559587,14
6111026,K-NFB_Reader,0,3,1559587,14
14244037,Kabru_(supercomputer),0,3,1559587,14
2453758,Kempston_Micro_Electronics,0,3,1559587,14
2215829,Key_Tronic,0,3,1559587,14
28568108,Keyboard_computer,0,3,1559587,14
28462588,Keyboard_controller_(computing),0,3,1559587,14
7578519,Keycap,0,3,1559587,14
2799082,Kienzle_Computer,0,3,1559587,14
4633959,Kilocore,0,3,1559587,14
9677898,Knight_keyboard,0,3,1559587,14
16782815,Komputer_2086,0,3,1559587,14
4260539,Labtec,0,3,1559587,14
1668379,LapLink_cable,0,3,1559587,14
1851844,LED_printer,0,3,1559587,14
2261362,Legacy_port,0,3,1559587,14
64393601,LGA_1700,0,3,1559587,14
569759,Link_register,0,3,1559587,14
20691087,Linksys_WAG300N_router,0,3,1559587,14
10927610,Linksys_WRTP54G_router,0,3,1559587,14
20691437,Linksys_WRV54G_router,0,3,1559587,14
51770370,Lira_512,0,3,1559587,14
1407471,List_of_LCD_matrices,0,3,1559587,14
13789518,List_of_networked_storage_hardware_platforms,0,3,1559587,14
5707397,LNW-80,0,3,1559587,14
75031,Local_bus,0,3,1559587,14
4694865,Lola_8,0,3,1559587,14
12255055,LongHaul,0,3,1559587,14
17324908,LongPen,0,3,1559587,14
3852477,LongRun,0,3,1559587,14
1416946,Low_insertion_force,0,3,1559587,14
4709175,LPA512,0,3,1559587,14
13181273,LUNA,0,3,1559587,14
2869181,M32R,0,3,1559587,14
913935,Mac_NC,0,3,1559587,14
14655528,Machine_Check_Architecture,0,3,1559587,14
4422892,Machine-check_exception,0,3,1559587,14
1537638,Magic_Link,0,3,1559587,14
48292939,Magic_Trackpad_2,0,3,1559587,14
12322584,Mallock_machine,0,3,1559587,14
41035808,Management_Component_Transport_Protocol,0,3,1559587,14
195442,MANIAC_I,0,3,1559587,14
2023896,MANIAC_II,0,3,1559587,14
14249278,Mano_machine,0,3,1559587,14
29496347,Matsushita_JR_series,0,3,1559587,14
11161491,MaxxBoxx,0,3,1559587,14
9519537,MDMX,0,3,1559587,14
20070,Memory_address_register,0,3,1559587,14
1179426,Memory_buffer_register,0,3,1559587,14
5016872,Memory_latency,0,3,1559587,14
2224533,Memory_bus,0,3,1559587,14
1704151,Menu_key,0,3,1559587,14
61647390,Merope_(supercomputer),0,3,1559587,14
12676176,MeshBox,0,3,1559587,14
1003235,Meta_key,0,3,1559587,14
2407607,Micro_ribbon_connector,0,3,1559587,14
55647336,Micro-80,0,3,1559587,14
14931991,MicroBTX,0,3,1559587,14
2116008,Microprofessor_III,0,3,1559587,14
2356105,Microsoft_Cluster_Server,0,3,1559587,14
11601172,Microsoft_hardware,0,3,1559587,14
10323629,Microsoft_LifeChat,0,3,1559587,14
22713486,MicroSPARC,0,3,1559587,14
18330123,MICTOR,0,3,1559587,14
3060150,Mini-Cartridge,0,3,1559587,14
49544420,Mini-STX,0,3,1559587,14
764058,Miniature_Card,0,3,1559587,14
8486314,Mio_P550,0,3,1559587,14
23288996,MIPS-3D,0,3,1559587,14
20829314,Mir:ror,0,3,1559587,14
3060011,MMC-1,0,3,1559587,14
3060062,MMC-2,0,3,1559587,14
30823362,MN103,0,3,1559587,14
11660809,Mobile-ITX,0,3,1559587,14
58340340,Model_V,0,3,1559587,14
508013,Modem_sharing_device,0,3,1559587,14
46728121,Modti_inc.,0,3,1559587,14
4940777,Monitor_filter,0,3,1559587,14
14254064,Moorestown_(computing_platform),0,3,1559587,14
3026507,MOS_Technology_6532,0,3,1559587,14
3391681,MOS_Technology_RRIOT,0,3,1559587,14
9850963,Motorola_68851,0,3,1559587,14
18527384,Motorola_Envoy,0,3,1559587,14
5666569,Motorola_TXTR,0,3,1559587,14
17977788,Moused,0,3,1559587,14
28368779,Mouseless,0,3,1559587,14
4530120,MPACT_2,0,3,1559587,14
9858399,MSN_Companion,0,3,1559587,14
1377899,Multi-Vendor_Integration_Protocol,0,3,1559587,14
2256814,Multipath_I/O,0,3,1559587,14
2078819,Multipoint_control_unit,0,3,1559587,14
10793478,Multiprocessor_system_on_a_chip,0,3,1559587,14
32909684,Multiscopy,0,3,1559587,14
2150099,MUSASINO-1,0,3,1559587,14
3067258,Nano-ITX,0,3,1559587,14
20690755,NAS200,0,3,1559587,14
25108667,National_Computational_Infrastructure,0,3,1559587,14
46426137,National_Supercomputer_Center_in_Guangzhou,0,3,1559587,14
41969260,National_Supercomputer_Centre_in_Sweden,0,3,1559587,14
1094574,NCR_304,0,3,1559587,14
3645285,NCR_5380,0,3,1559587,14
1084047,NCR_Voyager,0,3,1559587,14
27561554,Nebulae_(computer),0,3,1559587,14
1056276,NEC_SX-6,0,3,1559587,14
4494910,NEC_SX-8,0,3,1559587,14
33952707,NEC_SX-ACE,0,3,1559587,14
5743426,NetPC,0,3,1559587,14
5690096,NeXT_Laser_Printer,0,3,1559587,14
27255859,Noctua_(company),0,3,1559587,14
14990930,Nortel_Speech_Server,0,3,1559587,14
555359,Num_Lock,0,3,1559587,14
868222,NuMachine,0,3,1559587,14
6424409,NUSSE,0,3,1559587,14
20294207,Nvidia_Tesla_Personal_Supercomputer,0,3,1559587,14
14644044,Okimate_10,0,3,1559587,14
17010763,Olivetti_M19,0,3,1559587,14
28004621,OLPC_XO-3,0,3,1559587,14
378204,Open_architecture,0,3,1559587,14
3339715,OpenSPARC,0,3,1559587,14
29358570,Optical_trackpad,0,3,1559587,14
43324691,Orchid_Graphics_Adapter,0,3,1559587,14
21575789,Orion_(system-on-a-chip),0,3,1559587,14
55647366,Orion-128,0,3,1559587,14
2706552,Overlay_keyboard,0,3,1559587,14
4709191,PA512,0,3,1559587,14
22543793,PAC418,0,3,1559587,14
22556798,PAC611,0,3,1559587,14
2148656,Packet_writing,0,3,1559587,14
7221195,Page_Up_and_Page_Down_keys,0,3,1559587,14
2257488,Palm_IIIc,0,3,1559587,14
2186581,Palm_Universal_Connector,0,3,1559587,14
8048856,Parallel_Peripheral_Interface,0,3,1559587,14
29613991,Parity_drive,0,3,1559587,14
58648792,PB_250,0,3,1559587,14
49987305,PC_1715,0,3,1559587,14
14058313,PCI_IDE_ISA_Xcelerator,0,3,1559587,14
4694551,Pecom_32,0,3,1559587,14
4694572,Pecom_64,0,3,1559587,14
15244981,Pedion_(laptop),0,3,1559587,14
9795767,Peloton_(supercomputer),0,3,1559587,14
2577977,Performance_acceleration_technology,0,3,1559587,14
59050821,Perlmutter_(supercomputer),0,3,1559587,14
743155,PERM_(computer),0,3,1559587,14
4163138,Personal_web_server,0,3,1559587,14
14909851,Philips_:YES,0,3,1559587,14
1223804,Philips_68070,0,3,1559587,14
12661689,Philips_VG-8020,0,3,1559587,14
58952059,Photonically_Optimized_Embedded_Microprocessors,0,3,1559587,14
19597401,Physicalization,0,3,1559587,14
32572495,PICOe,0,3,1559587,14
3885049,PicoJava,0,3,1559587,14
4340788,Pioneer_BDR-101A,0,3,1559587,14
6227244,Plated_wire_memory,0,3,1559587,14
1487482,Pocket_computer,0,3,1559587,14
7667293,Point_of_View_(computer_hardware_company),0,3,1559587,14
55725174,Poisk_(computer),0,3,1559587,14
4562095,Port_expander,0,3,1559587,14
20226714,Power_A5000,0,3,1559587,14
861612,PowerNow!,0,3,1559587,14
13294827,PowerPC_e300,0,3,1559587,14
10212368,Precision_Lightweight_GPS_Receiver,0,3,1559587,14
1406497,Print_server,0,3,1559587,14
56916379,Process–architecture–optimization_model,0,3,1559587,14
37509820,Processor_(computing),0,3,1559587,14
2172567,Prodikeys,0,3,1559587,14
3259020,Programmable_interval_timer,0,3,1559587,14
40298480,Propagation_time,0,3,1559587,14
4055589,Proprietary_hardware,0,3,1559587,14
7206721,Pumping_(computer_systems),0,3,1559587,14
5425926,Q-Connector,0,3,1559587,14
10868982,Q40_(motherboard),0,3,1559587,14
32437963,Qoscos_Grid,0,3,1559587,14
11284769,Quad_data_rate,0,3,1559587,14
34275087,Quantum3D_Graphite,0,3,1559587,14
60894182,Radeon_RX_5000_series,0,3,1559587,14
23110973,RAID_processing_unit,0,3,1559587,14
61659788,RCA_1600,0,3,1559587,14
4694415,Read–write_memory,0,3,1559587,14
2951017,RealMagic,0,3,1559587,14
15367042,Regional_Playback_Control,0,3,1559587,14
347100,Removable_media,0,3,1559587,14
32425139,Research_and_Technology_Computing_Center_(France),0,3,1559587,14
943944,Resolution_enhancement_technology,0,3,1559587,14
16282158,Restrictive_design_rules,0,3,1559587,14
27663062,RH1750,0,3,1559587,14
13332384,Ringo_R470,0,3,1559587,14
5930831,Rio_Receiver,0,3,1559587,14
25492294,Roland_W-30,0,3,1559587,14
1168930,Roll-away_computer,0,3,1559587,14
26777050,Root_complex,0,3,1559587,14
3027889,Rotronics_Wafadrive,0,3,1559587,14
5212723,Ruby_(hardware_description_language),0,3,1559587,14
6911994,S1_Core,0,3,1559587,14
26803719,Sam460ex,0,3,1559587,14
55585798,Samsung_Bio_Processor,0,3,1559587,14
49278852,Samsung_Galaxy_TabPro_S,0,3,1559587,14
2729083,Samsung_Sens,0,3,1559587,14
13152539,SAPO_(computer),0,3,1559587,14
1895162,SARA_(computer),0,3,1559587,14
1811814,SATURN_Development_Group,0,3,1559587,14
2216892,Scalable_Linear_Recording,0,3,1559587,14
2938351,Scalar_processor,0,3,1559587,14
3327617,SCSI_CDB,0,3,1559587,14
3443788,SCSI_log_pages,0,3,1559587,14
3637001,SCSI_Peripheral_Device_Type,0,3,1559587,14
15300463,Seagate_FreeAgent,0,3,1559587,14
4132243,Seagate_ST1,0,3,1559587,14
58641506,Security_switch,0,3,1559587,14
9580824,Segment_descriptor,0,3,1559587,14
67979210,Selene_(supercomputer),0,3,1559587,14
15883635,Sense_switch,0,3,1559587,14
40663593,Sensor_hub,0,3,1559587,14
41716792,Sensorization,0,3,1559587,14
11783365,Sequence_of_events_recorder,0,3,1559587,14
13824925,Serial_computer,0,3,1559587,14
33752291,Server_Efficiency_Rating_Tool,0,3,1559587,14
2069876,SGI_Crimson,0,3,1559587,14
17809479,SGI_IRIS,0,3,1559587,14
17809553,SGI_IRIS_4D,0,3,1559587,14
1535838,SGI_Origin_350,0,3,1559587,14
3092253,SGI_Prism,0,3,1559587,14
989996,Sharp_PC-1251,0,3,1559587,14
5044491,Sharp_PC-5000,0,3,1559587,14
563307,Shugart_bus,0,3,1559587,14
41544036,Simple_Bus_Architecture,0,3,1559587,14
3140884,SIPP_memory,0,3,1559587,14
1103630,SISD,0,3,1559587,14
20031288,Sixteenth_HD1080,0,3,1559587,14
611253,Slot_2,0,3,1559587,14
2023991,SMIL_(computer),0,3,1559587,14
13081591,Socket_F+,0,3,1559587,14
43214670,Socket_FP2,0,3,1559587,14
43214917,Socket_FP3,0,3,1559587,14
14699921,Socket_FS1,0,3,1559587,14
43214530,Socket_FT1,0,3,1559587,14
43214458,Socket_FT3,0,3,1559587,14
18490999,Socket_G34,0,3,1559587,14
5489476,Socket_M,0,3,1559587,14
43542495,Sony_Digital_Paper_DPTS1,0,3,1559587,14
44030833,Sony_Vaio_SVT_series,0,3,1559587,14
933806,Space_bar,0,3,1559587,14
5342457,SPARCstation_ZX,0,3,1559587,14
55647345,Specialist_(computer),0,3,1559587,14
11555551,Sphere_1,0,3,1559587,14
35891416,SpiNNaker,0,3,1559587,14
44249707,Sprout_(computer),0,3,1559587,14
42052948,Stallo_(computer),0,3,1559587,14
32948469,Star_filler,0,3,1559587,14
12587681,Stealey_(microprocessor),0,3,1559587,14
2403405,Strained_silicon_directly_on_insulator,0,3,1559587,14
14681529,STRETCH_Assembly_Program,0,3,1559587,14
25952054,Sun_Blade,0,3,1559587,14
2262820,Sun_Blade_(workstation),0,3,1559587,14
3806006,Sun_Fire_15K,0,3,1559587,14
19274663,Sun_Java_Workstation,0,3,1559587,14
19168393,Sun_Netra,0,3,1559587,14
3806131,Sun_StorageTek_SL8500,0,3,1559587,14
1692500,SUPER-UX,0,3,1559587,14
22713584,SuperSPARC,0,3,1559587,14
63895839,Surface_Go_2,0,3,1559587,14
5996544,SWTX,0,3,1559587,14
3284448,Symmetric_Phase_Recording,0,3,1559587,14
3783814,Synchronous_Backplane_Interconnect,0,3,1559587,14
14005729,System_Host_Board,0,3,1559587,14
53186675,System_Power_Management_Interface,0,3,1559587,14
41800,T_interface,0,3,1559587,14
11717153,TabletKiosk,0,3,1559587,14
3771044,TAC-2,0,3,1559587,14
57372665,Taiwania_(supercomputer),0,3,1559587,14
11603701,Talking_tactile_tablet,0,3,1559587,14
3796285,Tapeware,0,3,1559587,14
7995881,Tarari,0,3,1559587,14
23243948,Tastiera_shqip,0,3,1559587,14
5760488,TERA,0,3,1559587,14
27510746,Tera_100,0,3,1559587,14
6884937,Tera-10,0,3,1559587,14
1181587,Terak_8510/a,0,3,1559587,14
15168321,Ternac,0,3,1559587,14
40694649,Tesco_Hudl,0,3,1559587,14
13918823,TEST_(x86_instruction),0,3,1559587,14
711693,Texas_Instruments_Graphics_Architecture,0,3,1559587,14
1193139,Texture_memory,0,3,1559587,14
11570913,TFI-5,0,3,1559587,14
5564780,Thermally_Advantaged_Chassis,0,3,1559587,14
200947,Thin-film_memory,0,3,1559587,14
1158805,Thomson_EF936x,0,3,1559587,14
1492527,Three-state_bus,0,3,1559587,14
6782041,Thunder_Board,0,3,1559587,14
47428621,TI-54,0,3,1559587,14
788263,TI-68,0,3,1559587,14
4707120,TIM-001,0,3,1559587,14
6075929,Timex_Computer_2048,0,3,1559587,14
